Order_ID,Order_Date,Shipping_Date,Customer_Segment,Product_Category,Quantity,Sales_USD,Shipping_Cost_USD,Delivery_Time_Days,Estimated_Delivery_Days,Distance_KM,Warehouse_Code,Region,Shipping_Mode,Delivery_Status,Customer_Rating
ORD-2024-1512,2024-06-01,2024-06-04,Small Business,Electronics,25,5847.4,210.28,,7,1795.2,WH-South,South,Ground Freight,Delayed,1.0
ORD-2024-1633,2024-05-08,2024-05-11,Corporate,Apparel,3,190.2,,,5,636.5,WH-East,East,Standard Delivery,Delivered,4.0
ORD-2024-1885,2024-03-06,2024-03-09,Consumer,Apparel,3,228.07,31.72,5.1,5,318.2,WH-Central,Central,Standard Delivery,Delivered,5.0
ORD-2024-2081,2024-04-10,2024-04-13,Consumer,Electronics,3,790.95,192.09,1.4,1,1070.3,WH-West,West,Same-Day Courier,Delivered,4.0
ORD-2024-1965,2024-05-04,2024-05-07,Consumer,Office Supplies,5,203.28,62.51,6.7,7,374.6,WH-South,West,Ground Freight,Delivered,4.0
ORD-2024-1126,2024-02-21,2024-02-22,Home Office,Office Supplies,1,40.24,132.62,2.9,2,807.6,WH-North,North,Express Air,Delayed,3.0
ORD-2024-1790,2024-01-31,2024-02-02,Consumer,Apparel,1,70.63,52.86,7.2,5,1018.9,WH-North,North,Standard Delivery,Delayed,1.0
ORD-2024-1829,2024-06-20,2023-12-15,Corporate,Apparel,5,316.04,113.46,2.9,2,485.1,WH-East,West,Express Air,Delivered,4.0
ORD-2024-1116,2024-04-27,2024-05-01,Home Office,Apparel,1,57.14,44.53,4.9,5,765.7,WH-South,South,Standard Delivery,Delivered,5.0
ORD-2024-1473,2024-06-03,2024-06-04,Home Office,Electronics,1,240.98,,1.5,2,564.3,WH-West,West,  express air  ,Delivered,5.0
ORD-2024-1740,2024-06-18,2024-06-22,Corporate,Apparel,4,263.02,72.84,7.5,7,657.9,WH-South,South,Ground Freight,Delivered,3.0
ORD-2024-2110,2024-06-16,2024-06-18,Home Office,Electronics,1,269.05,115.0,1.0,1,428.1,WH-East,East,Same-Day Courier,Delivered,4.0
ORD-2024-1057,2024-06-22,2024-06-23,Consumer,Apparel,25,2001.36,163.86,7.4,5,1834.9,WH-South,South,Standard Delivery,Delivered,3.0
ORD-2024-1603,2024-05-31,2024-06-04,Consumer,Apparel,2,144.56,122.76,1.0,2,639.9,WH-Central,South,Express Air,Delivered,
ORD-2024-1786,2024-04-08,2024-04-11,Corporate,Electronics,1,276.46,70.9,9.2,5,1284.6,WH-South,South,Standard Delivery,Returned,1.0
ORD-2024-1830,2024-01-08,2024-01-12,Consumer,Electronics,1,234.28,98.72,1.0,1,380.5,WH-Central,East,Same-Day Courier,Delivered,5.0
ORD-2024-1119,2024-01-12,2024-01-13,Corporate,Electronics,1,219.58,33.81,3.5,5,411.9,WH-North,South,Standard Delivery,Delivered,
ORD-2024-1656,2024-05-16,2024-05-17,Consumer,Healthcare Supplies,10,1235.5,189.39,4.2,2,1008.6,WH-Central,Central,Express Air,Delivered,4.0
ORD-2024-2024,2024-03-02,2024-03-04,Small Business,Healthcare Supplies,1,112.36,91.35,5.9,5,1592.5,WH-South,North,Standard Delivery,Delayed,1.0
ORD-2024-1669,2024-04-24,2024-04-25,Consumer,Office Supplies,1,31.57,150.61,4.8,2,975.5,WH-North,South,Express Air,Delivered,5.0
ORD-2024-1105,2024-06-25,2024-06-26,Consumer,Apparel,1,79.38,72.23,4.8,5,1256.3,WH-North,East,Standard Delivery,Delivered,4.0
ORD-2024-1635,2024-05-01,2024-05-02,Consumer,Office Supplies,2,75.74,33.69,5.1,5,389.6,WH-East,East,Standard Delivery,Delivered,4.0
ORD-2024-1369,2024-05-07,2024-05-11,Consumer,Apparel,2,116.7,57.99,6.0,5,1110.0,WH-West,South,Standard Delivery,Delayed,2.0
ORD-2024-1268,2024-06-26,2024-06-28,Consumer,Electronics,1,267.84,76.47,8.3,7,980.6,WH-South,East,Ground Freight,Delivered,4.0
ORD-2024-1655,2024-02-14,2024-02-18,Consumer,Electronics,2,531.2,27.54,3.1,5,224.0,WH-West,East,Standard Delivery,Delivered,4.0
ORD-2024-1819,2024-02-01,2023-12-15,Consumer,Office Supplies,2,61.14,56.89,3.6,5,879.0,WH-Central,West,Standard Delivery,Delivered,5.0
ORD-2024-1822,2024-01-01,2024-01-04,Consumer,Electronics,8,2423.0,127.23,2.4,2,536.0,WH-North,West,Express Air,Delivered,3.0
ORD-2024-2049,2024-03-01,2024-03-03,Consumer,Office Supplies,2,61.89,146.24,1.0,1,693.9,WH-East,East,Same-Day Courier,Delivered,4.0
ORD-2024-1046,2024-02-26,2024-03-01,Consumer,Electronics,1,245.91,38.75,5.5,5,537.3,WH-East,North,Standard Delivery,Delivered,4.0
ORD-2024-1349,2024-04-02,2024-04-04,Corporate,Apparel,2,160.94,112.11,2.2,2,741.0,WH-North,South,Express Air,Delivered,4.0
ORD-2024-2100,2024-06-03,2024-06-04,Consumer,Industrial Machinery,4,5950.69,55.19,6.0,5,873.6,WH-Central,North,Standard Delivery,Delivered,5.0
ORD-2024-1876,2024-03-29,2024-03-31,Corporate,Industrial Machinery,1,1105.57,,8.1,7,377.9,WH-South,West,  ground freight  ,Delivered,4.0
ORD-2024-1773,2024-01-15,2024-01-18,Consumer,Electronics,2,435.33,146.74,3.1,2,1088.4,WH-East,East,Express Air,Delivered,5.0
ORD-2024-1195,2024-02-02,2024-02-03,Consumer,Electronics,2,462.3,51.35,5.9,7,422.6,WH-North,East,Ground Freight,Delivered,4.0
ORD-2024-1102,2024-01-12,2024-01-16,Consumer,Office Supplies,2,66.29,111.9,3.0,2,615.2,WH-East,West,Express Air,Delayed,1.0
ORD-2024-1004,2024-03-20,2024-03-24,Consumer,Industrial Machinery,3,4070.49,51.06,,7,345.9,WH-South,North,Ground Freight,Delivered,3.0
ORD-2024-1619,2024-01-29,2024-02-01,Corporate,Apparel,2,141.91,36.79,5.7,5,386.0,WH-North,North,Standard Delivery,Delayed,3.0
ORD-2024-1571,2024-03-11,2024-03-14,Home Office,Electronics,5,1402.61,58.68,4.7,5,656.2,WH-Central,East,Standard Delivery,Delivered,4.0
ORD-2024-1052,2024-06-11,2024-06-15,Small Business,Electronics,1,217.43,37.18,4.0,5,582.7,WH-West,West,Standard Delivery,Delivered,5.0
ORD-2024-1263,2024-01-20,2024-01-23,Corporate,Electronics,3,706.85,40.1,5.6,5,361.4,WH-North,South,Standard Delivery,Delayed,3.0
ORD-2024-2161,2024-01-01,2024-01-02,Consumer,Electronics,3,723.97,41.1,,5,569.5,WH-East,East,Standard Delivery,Delayed,3.0
ORD-2024-1443,2024-06-02,2024-06-04,Consumer,Electronics,2,557.38,138.38,1.0,1,601.9,WH-West,West,Same-Day Courier,Delivered,5.0
ORD-2024-2061,2024-01-14,2024-01-16,Small Business,Apparel,2,111.94,46.98,6.0,5,603.7,WH-Central,West,Standard Delivery,Delivered,3.0
ORD-2024-1782,2024-05-21,2024-05-22,Consumer,Office Supplies,4,141.26,105.41,4.6,2,496.3,WH-North,Central,Express Air,Delivered,5.0
ORD-2024-1837,2024-05-02,2024-05-03,Consumer,Industrial Machinery,8,10420.39,50.29,6.1,5,569.8,WH-North,West,Standard Delivery,Delayed,1.0
ORD-2024-2159,2024-05-09,2024-05-10,Consumer,Office Supplies,3,100.83,57.67,9.2,7,405.7,WH-East,Central,Ground Freight,Delivered,5.0
ORD-2024-1691,2024-06-24,2024-06-26,Consumer,Office Supplies,2,77.38,59.06,7.7,5,922.2,WH-West,Central,Standard Delivery,Delivered,4.0
ORD-2024-1304,2024-02-28,2024-03-01,Corporate,Electronics,1,219.34,67.62,6.6,5,1377.9,WH-West,East,Standard Delivery,Delivered,4.0
ORD-2024-1341,2024-01-21,2024-01-25,Corporate,Healthcare Supplies,10,958.31,243.17,4.0,1,974.7,WH-South,West,Same-Day Courier,Delayed,1.0
ORD-2024-1983,2024-01-28,2024-02-01,Consumer,Apparel,2,135.91,,7.0,5,501.8,WH-Central,Central,Standard Delivery,Delivered,5.0
ORD-2024-1313,2024-02-03,2024-02-04,Small Business,Electronics,2,621.64,140.17,1.1,1,535.6,WH-South,North,Same-Day Courier,Delivered,4.0
ORD-2024-1149,2024-05-09,2024-05-12,Consumer,Apparel,2,118.82,55.12,5.4,5,980.8,WH-West,East,,Delivered,5.0
ORD-2024-1124,2024-04-11,2024-04-12,Consumer,Electronics,1,256.45,136.92,3.5,1,751.1,WH-North,South,Same-Day Courier,Delayed,1.0
ORD-2024-2118,2024-06-12,2024-06-15,Consumer,Office Supplies,3,106.65,66.2,6.2,5,1146.2,WH-East,West,Standard Delivery,Delivered,4.0
ORD-2024-1574,2024-02-11,2024-02-13,Home Office,Industrial Machinery,2,2694.25,110.94,3.7,2,5247.393496320503,WH-West,East,Express Air,Delayed,1.0
ORD-2024-1697,2024-05-17,2024-05-20,Corporate,Electronics,3,769.03,56.75,5.1,5,893.5,WH-West,Central,Standard Delivery,Delivered,3.0
ORD-2024-1664,2024-02-17,2024-02-20,Consumer,Office Supplies,2,70.3,95.18,1.1,2,529.9,WH-South,North,Express Air,Delivered,
ORD-2024-1050,2024-04-29,2024-05-02,Small Business,Electronics,1,311.84,43.82,4.9,5,535.1,WH-South,South,Standard Delivery,Delivered,4.0
ORD-2024-2244,2024-03-08,2024-03-10,Home Office,Office Supplies,3,93.97,65.22,9.1,7,576.5,WH-North,North,Ground Freight,Delivered,
ORD-2024-1726,2024-03-02,2024-03-05,Consumer,Electronics,1,248.38,43.35,5.7,5,522.0,WH-South,North,Standard Delivery,Delayed,1.0
ORD-2024-1799,2024-01-20,2024-01-24,Small Business,Electronics,2,452.39,68.15,6.7,5,1259.5,WH-West,West,Standard Delivery,Delivered,5.0
ORD-2024-1833,2024-03-09,2024-03-13,Consumer,Healthcare Supplies,1,101.1,43.75,6.9,5,694.9,WH-West,North,Standard Delivery,Delivered,4.0
ORD-2024-1353,2024-01-24,2024-01-27,Consumer,Office Supplies,2,74.48,174.87,-4.5,2,1075.4,WH-North,Central,Express Air,Delivered,4.0
ORD-2024-2224,2024-02-23,2024-02-27,Consumer,Office Supplies,1,31.22,62.78,6.8,5,1113.5,WH-South,South,Standard Delivery,Delivered,4.0
ORD-2024-1142,2024-03-17,2024-03-18,Corporate,Electronics,2,593.88,-45.0,4.8,2,348.3,WH-West,West,Express Air,Delivered,4.0
ORD-2024-1470,2024-02-02,2024-02-06,Consumer,Electronics,2,435.03,119.28,4.0,2,553.9,WH-South,South,Express Air,Delivered,3.0
ORD-2024-1882,2024-01-23,2024-01-26,Consumer,Industrial Machinery,5,5426.82,53.39,4.4,5,682.4,WH-West,North,Standard Delivery,Delivered,4.0
ORD-2024-1653,2024-05-03,2024-05-04,Corporate,Electronics,5,1393.71,91.84,6.2,5,1735.2,WH-South,South,Standard Delivery,Delivered,5.0
ORD-2024-1399,2024-04-16,2024-04-17,Home Office,Apparel,10,652.06,,6.5,7,1254.2,WH-West,North,  ground freight  ,Delivered,4.0
ORD-2024-2026,2024-02-15,2024-02-18,Home Office,Apparel,1,66.7,53.11,6.3,7,614.2,WH-North,Central,Ground Freight,Delivered,4.0
ORD-2024-2221,2024-06-20,2024-06-22,Consumer,Healthcare Supplies,3,286.23,128.94,2.0,2,714.4,WH-Central,West,Express Air,Delivered,4.0
ORD-2024-1320,2024-03-22,2024-03-24,Corporate,Industrial Machinery,1,1056.13,-12.5,8.3,5,734.3,WH-South,Central,Standard Delivery,Returned,1.0
ORD-2024-1019,2024-04-14,2024-04-16,Consumer,Electronics,3,890.17,50.63,6.6,7,269.3,WH-North,West,,Delivered,5.0
ORD-2024-1684,2024-05-11,2024-05-12,Small Business,Industrial Machinery,0,1123.92,77.33,5.7,5,1328.5,WH-North,East,Standard Delivery,Delivered,4.0
ORD-2024-1035,2024-05-06,2024-05-09,Home Office,Office Supplies,2,64.7,36.14,4.0,5,,WH-North,West,Standard Delivery,Delivered,4.0
ORD-2024-1824,2024-06-24,2024-06-27,Corporate,Apparel,1,73.4,28.98,3.4,5,283.3,WH-West,West,Standard Delivery,Delivered,5.0
ORD-2024-1902,2024-06-13,2024-06-17,Consumer,Apparel,1,73.35,46.98,4.4,5,655.3,WH-East,Central,Standard Delivery,Delivered,
ORD-2024-1505,2024-05-13,2024-05-15,Consumer,Apparel,8,456.92,81.5,5.9,5,1340.6,WH-East,West,Standard Delivery,Delivered,4.0
ORD-2024-1827,2024-01-15,2024-01-16,Consumer,Office Supplies,1,41.35,80.14,8.2,5,1411.8,WH-North,East,Standard Delivery,Delayed,2.0
ORD-2024-2139,2024-03-29,2024-03-30,Corporate,Industrial Machinery,5,7086.43,54.2,6.8,7,294.2,WH-West,North,Ground Freight,Delivered,3.0
ORD-2024-1407,2024-02-26,2024-02-29,Consumer,Office Supplies,1,43.17,42.64,7.5,5,654.1,WH-Central,North,Standard Delivery,Delayed,3.0
ORD-2024-1920,2024-01-18,2024-01-22,Home Office,Industrial Machinery,3,3271.46,34.22,4.7,5,361.0,WH-South,West,Standard Delivery,Delivered,4.0
ORD-2024-1817,2024-05-09,2024-05-11,Consumer,Electronics,3,860.63,122.43,2.2,2,668.2,WH-North,North,Express Air,Delivered,
ORD-2024-1866,2024-03-03,2024-03-07,Consumer,Office Supplies,8,308.29,190.92,3.1,2,845.2,WH-West,South,Express Air,Delivered,5.0
ORD-2024-1537,2024-05-31,2024-06-02,Consumer,Industrial Machinery,5,5896.06,58.4,6.2,7,257.3,WH-East,Central,Ground Freight,Delivered,4.0
ORD-2024-1758,2024-04-14,2024-04-18,Home Office,Electronics,15,3996.35,103.52,5.0,5,1459.8,WH-East,South,Standard Delivery,Delivered,5.0
ORD-2024-2136,2024-03-04,2024-03-06,Home Office,Office Supplies,2,74.55,54.53,4.2,5,841.1,WH-South,Central,Standard Delivery,Delivered,5.0
ORD-2024-2067,2024-02-18,2024-02-22,Consumer,Office Supplies,5,199.89,,5.2,5,1671.7,WH-West,West,Standard Delivery,Delivered,3.0
ORD-2024-1038,2024-06-03,2024-06-04,Corporate,Electronics,1,221.84,80.84,2.0,2,367.3,WH-North,West,Express Air,Delivered,4.0
ORD-2024-1175,2024-05-20,2024-05-23,Consumer,Healthcare Supplies,3,396.04,44.81,5.6,7,248.7,WH-North,South,Ground Freight,Delivered,4.0
ORD-2024-1245,2024-05-05,2024-05-09,Small Business,Industrial Machinery,3,3993.84,213.37,4.6,2,1797.5,WH-South,West,Express Air,Delivered,4.0
ORD-2024-1810,2024-01-09,2024-01-12,Small Business,Electronics,3,684.97,51.13,6.2,5,622.6,WH-West,West,Standard Delivery,Delayed,3.0
ORD-2024-2153,2024-01-09,2024-01-10,Corporate,Office Supplies,1,37.86,54.26,4.6,5,1024.5,WH-South,North,Standard Delivery,Delivered,4.0
ORD-2024-2085,2024-01-20,2024-01-21,Corporate,Office Supplies,1,42.46,52.78,5.2,5,858.8,WH-North,South,  standard delivery  ,Delivered,3.0
ORD-2024-2058,2024-05-10,2024-05-12,Corporate,Electronics,50,12337.16,202.19,6.3,7,764.1,WH-North,North,Ground Freight,Delivered,4.0
ORD-2024-1784,2024-01-28,2024-01-31,Consumer,Industrial Machinery,3,3810.63,42.6,4.3,5,556.8,WH-East,East,Standard Delivery,Delivered,4.0
ORD-2024-1043,2024-01-17,2024-01-18,Small Business,Industrial Machinery,1,1432.57,72.94,3.4,2,227.6,WH-West,East,Express Air,Delivered,4.0
ORD-2024-1489,2024-02-09,2024-02-13,Home Office,Office Supplies,1,33.4,140.23,2.0,1,627.6,WH-South,Central,Same-Day Courier,Delivered,3.0
ORD-2024-1154,2024-01-28,2024-01-31,Small Business,Industrial Machinery,8,11038.18,199.32,2.6,2,1152.4,WH-West,West,Express Air,Delivered,3.0
ORD-2024-1638,2024-03-21,2024-03-22,Consumer,Apparel,5,309.43,66.92,6.3,5,1134.8,WH-North,East,Standard Delivery,Delivered,4.0
ORD-2024-1961,2024-06-28,2024-07-01,Corporate,Apparel,4,320.82,180.87,5.9,1,673.8,WH-East,North,Same-Day Courier,Delayed,2.0
ORD-2024-1662,2024-06-15,2024-06-16,Corporate,Healthcare Supplies,1,123.34,43.71,6.3,7,,WH-West,South,Ground Freight,Delivered,4.0
ORD-2024-1853,2024-06-07,2024-06-08,Home Office,Industrial Machinery,2,2092.23,87.27,8.6,7,1151.0,WH-South,East,Ground Freight,Delayed,2.0
ORD-2024-1942,2024-06-13,2024-06-16,Corporate,Industrial Machinery,1,1238.41,46.79,4.8,5,774.3,WH-South,North,Standard Delivery,Delivered,5.0
ORD-2024-1287,2024-05-10,2024-05-12,Corporate,Industrial Machinery,1,1314.74,37.9,6.3,5,513.9,WH-West,North,Standard Delivery,Delivered,4.0
ORD-2024-1625,2024-02-11,2024-02-13,Consumer,Office Supplies,1,38.03,69.12,9.0,7,712.8,WH-East,East,Ground Freight,Delayed,1.0
ORD-2024-2198,2024-05-26,2024-05-27,Corporate,Electronics,8,1963.78,63.63,5.9,5,584.0,WH-West,Central,Standard Delivery,Delivered,3.0
ORD-2024-1685,2024-02-06,2024-02-09,Corporate,Apparel,1,62.1,95.25,6.5,7,1441.7,WH-South,East,Ground Freight,Delivered,4.0
ORD-2024-2247,2024-05-04,2024-05-07,Consumer,Apparel,1,71.13,39.3,9.7,7,193.1,WH-South,South,Ground Freight,Delayed,1.0
ORD-2024-1989,2024-05-04,2024-05-08,Home Office,Electronics,2,581.72,58.62,6.9,7,485.9,WH-East,South,Ground Freight,Delivered,4.0
ORD-2024-1569,2024-02-12,2024-02-15,Consumer,Office Supplies,2,76.45,184.6,-1.0,1,842.3,WH-East,West,Same-Day Courier,Delivered,3.0
ORD-2024-1081,2024-04-19,2024-04-21,Corporate,Apparel,10,553.47,85.13,5.8,5,1188.5,WH-West,Central,Standard Delivery,Delayed,3.0
ORD-2024-1734,2024-02-05,2024-02-06,Consumer,Electronics,10,2843.79,151.2,3.5,2,433.0,WH-North,South,Express Air,Delivered,4.0
ORD-2024-1792,2024-01-10,2024-01-14,Corporate,Office Supplies,8,295.67,181.08,1.5,1,487.0,WH-North,South,Same-Day Courier,Delivered,5.0
ORD-2024-1017,2024-01-03,2024-01-05,Corporate,Office Supplies,2,87.44,56.12,7.0,5,1046.2,WH-South,East,Standard Delivery,Delayed,1.0
ORD-2024-1127,2024-03-20,2024-03-24,Home Office,Office Supplies,10,376.62,71.75,6.1,5,1049.4,WH-Central,West,Standard Delivery,Delivered,3.0
ORD-2024-1322,2024-03-23,2024-03-25,Corporate,Apparel,1,60.34,68.34,3.6,5,1078.1,WH-East,East,Standard Delivery,Delivered,4.0
ORD-2024-1255,2024-05-12,2024-05-15,Corporate,Office Supplies,4,135.49,45.18,5.0,5,489.7,WH-South,South,Standard Delivery,Delivered,5.0
ORD-2024-2048,2024-02-24,2024-02-25,Home Office,Electronics,4,1203.79,52.59,6.8,7,322.6,WH-North,South,Ground Freight,Delivered,5.0
ORD-2024-1982,2024-03-17,2024-03-20,Consumer,Healthcare Supplies,1,117.83,194.35,2.7,1,1049.1,WH-West,South,Same-Day Courier,Delivered,3.0
ORD-2024-1927,2024-02-27,2024-03-01,Corporate,Industrial Machinery,2,2062.56,131.86,1.7,2,860.3,WH-Central,East,Express Air,Delivered,4.0
ORD-2024-1980,2024-04-22,2024-04-25,Consumer,Apparel,4,299.53,100.08,2.9,2,290.1,WH-North,North,,Delayed,2.0
ORD-2024-2102,2024-03-04,2024-03-05,Home Office,Industrial Machinery,3,4424.62,63.45,4.7,5,1116.5,WH-West,North,Standard Delivery,Delivered,
ORD-2024-1190,2024-03-26,2024-03-30,Consumer,Healthcare Supplies,1,105.51,31.22,6.1,5,408.2,WH-West,East,Standard Delivery,Delayed,3.0
ORD-2024-1115,2024-02-25,2024-02-27,Home Office,Electronics,1,274.93,227.26,2.8,2,1834.3,WH-South,North,Express Air,Delivered,5.0
ORD-2024-1992,2024-05-22,2024-05-26,Consumer,Industrial Machinery,1,1100.34,26.8,6.6,5,228.2,WH-North,Central,Standard Delivery,Delivered,3.0
ORD-2024-2245,2024-05-16,2024-05-19,Corporate,Office Supplies,1,39.92,218.88,3.6,2,1598.0,WH-Central,North,Express Air,Delayed,1.0
ORD-2024-2010,2024-02-28,2024-03-01,Consumer,Apparel,5,348.11,72.19,8.4,7,592.0,WH-East,South,Ground Freight,Delivered,3.0
ORD-2024-1606,2024-06-14,2024-06-15,Consumer,Apparel,1,72.55,66.11,8.4,7,751.1,WH-North,West,Ground Freight,Delivered,4.0
ORD-2024-1180,2024-04-08,2024-04-12,Consumer,Office Supplies,1,37.88,47.24,5.4,5,705.2,WH-Central,South,Standard Delivery,Delivered,4.0
ORD-2024-1301,2024-02-14,2024-02-16,Corporate,Industrial Machinery,4,5601.6,61.59,5.1,5,776.7,WH-West,Central,Standard Delivery,Delivered,5.0
ORD-2024-1496,2024-03-14,2024-03-15,Corporate,Electronics,3,817.54,180.27,3.9,2,1099.1,WH-South,North,Express Air,Delivered,3.0
ORD-2024-1348,2024-05-06,2024-05-10,Consumer,Electronics,15,3501.63,91.66,5.3,5,1054.3,WH-South,East,Standard Delivery,Delivered,4.0
ORD-2024-2101,2024-02-20,2024-02-24,Small Business,Healthcare Supplies,10,942.56,117.93,1.0,2,122.3,WH-South,East,,Delivered,5.0
ORD-2024-1036,2024-04-13,2024-04-16,Consumer,Electronics,1,291.72,83.37,1.8,2,474.4,WH-East,West,Express Air,Delivered,5.0
ORD-2024-1744,2024-03-22,2024-03-23,Consumer,Apparel,1,64.23,33.84,5.4,5,414.4,WH-West,West,Standard Delivery,Delivered,5.0
ORD-2024-2150,2024-04-14,2024-04-15,Corporate,Office Supplies,1,42.74,146.36,3.6,2,1084.8,WH-North,West,Express Air,Delayed,3.0
ORD-2024-2055,2024-03-01,2024-03-02,Consumer,Office Supplies,4,158.57,54.23,3.0,5,631.7,WH-East,East,Standard Delivery,Delivered,5.0
ORD-2024-1517,2024-06-24,2024-06-27,Home Office,Office Supplies,4,151.1,68.25,7.3,7,729.7,WH-North,South,Ground Freight,Delivered,5.0
ORD-2024-1372,2024-05-09,2024-05-12,Consumer,Industrial Machinery,1,1466.4,49.74,5.7,5,882.0,WH-West,Central,  standard delivery  ,Delivered,4.0
ORD-2024-1045,2024-01-08,2024-01-11,Corporate,Electronics,2,590.25,132.24,3.0,2,911.9,WH-East,East,Express Air,Delivered,
ORD-2024-1476,2024-03-18,2024-03-20,Consumer,Office Supplies,1,30.64,81.21,6.1,5,1403.2,WH-South,West,Standard Delivery,Delivered,4.0
ORD-2024-1157,2024-02-02,2024-02-04,Home Office,Apparel,1,66.61,71.72,,7,966.2,WH-South,Central,Ground Freight,Delivered,4.0
ORD-2024-2113,2024-06-19,2024-06-20,Corporate,Office Supplies,3,96.85,113.29,1.7,2,692.5,WH-South,West,Express Air,Delivered,4.0
ORD-2024-1171,2024-05-01,2024-05-02,Consumer,Office Supplies,3,106.68,105.07,1.9,2,476.4,WH-South,South,Express Air,Delivered,3.0
ORD-2024-1016,2024-01-22,2024-01-24,Consumer,Office Supplies,1,41.99,52.02,5.5,5,939.2,WH-East,North,Standard Delivery,Delivered,4.0
ORD-2024-1511,2024-03-28,2024-04-01,Consumer,Apparel,1,78.13,105.12,3.1,1,377.9,WH-Central,South,Same-Day Courier,Delivered,4.0
ORD-2024-1048,2024-04-07,2024-04-11,Corporate,Industrial Machinery,3,3850.78,127.45,8.2,5,2251.6,WH-North,South,Standard Delivery,Returned,1.0
ORD-2024-1191,2024-05-05,2024-05-08,Home Office,Electronics,2,473.9,87.23,1.7,2,399.5,WH-Central,East,  express air  ,Delivered,4.0
ORD-2024-1546,2024-06-07,2024-06-10,Consumer,Apparel,3,205.36,75.69,6.1,5,1251.2,WH-North,South,Standard Delivery,Delivered,4.0
ORD-2024-1515,2024-03-30,2024-03-31,Consumer,Office Supplies,1,31.17,56.23,7.4,7,522.5,WH-South,South,Ground Freight,Delivered,5.0
ORD-2024-1658,2024-05-29,2024-06-01,Corporate,Office Supplies,2,84.18,163.77,1.0,1,692.1,WH-South,West,Same-Day Courier,Delivered,4.0
ORD-2024-2045,2024-02-26,2024-02-29,Corporate,Electronics,8,1948.02,83.26,7.2,7,512.4,WH-South,North,Ground Freight,Delivered,5.0
ORD-2024-2019,2024-03-22,2024-03-25,Consumer,Office Supplies,1,36.84,37.53,5.7,5,585.1,WH-South,North,Standard Delivery,Delivered,4.0
ORD-2024-2069,2024-03-05,2024-03-06,Consumer,Office Supplies,3,99.23,43.46,4.9,5,432.6,WH-North,Central,Standard Delivery,Delivered,5.0
ORD-2024-1959,2024-02-17,2024-02-20,Corporate,Healthcare Supplies,1,103.07,58.6,,7,491.3,WH-East,East,Ground Freight,Delayed,1.0
ORD-2024-2200,2024-03-28,2024-03-30,Home Office,Electronics,5,1164.91,122.6,3.1,2,596.4,WH-South,East,Express Air,Delivered,4.0
ORD-2024-1283,2024-02-15,2024-02-16,Consumer,Electronics,2,507.68,42.62,8.7,7,205.7,WH-Central,West,Ground Freight,Delivered,5.0
ORD-2024-1797,2024-01-30,2024-01-31,Corporate,Apparel,5,384.92,213.47,2.9,1,863.1,WH-East,North,Same-Day Courier,Delayed,3.0
ORD-2024-1225,2024-03-19,2024-03-21,Consumer,Industrial Machinery,25,36577.73,110.91,5.2,5,1164.6,WH-Central,South,,Delivered,5.0
ORD-2024-1026,2024-05-02,2024-05-05,Consumer,Electronics,4,851.65,61.41,6.0,5,910.3,WH-West,North,Standard Delivery,Delivered,3.0
ORD-2024-1437,2024-01-04,2024-01-05,Home Office,Office Supplies,1,36.76,49.06,6.8,7,414.0,WH-East,East,Ground Freight,Delivered,
ORD-2024-2239,2024-02-12,2024-02-16,Consumer,Office Supplies,1,30.68,123.74,8.6,7,1783.3,WH-West,East,Ground Freight,Delivered,3.0
ORD-2024-1229,2024-06-24,2024-06-28,Corporate,Office Supplies,2,72.48,146.85,3.6,2,1004.3,WH-South,East,Express Air,Delivered,5.0
ORD-2024-1037,2024-05-26,2024-05-27,Consumer,Office Supplies,5,177.87,282.08,2.6,1,1297.6,WH-East,North,Same-Day Courier,Delivered,4.0
ORD-2024-1749,2024-02-08,2024-02-12,Corporate,Electronics,1,304.2,82.82,1.0,2,342.5,WH-South,East,Express Air,Delivered,
ORD-2024-1469,2024-05-20,2024-05-21,Small Business,Electronics,2,593.18,61.57,7.4,5,871.4,WH-South,East,Standard Delivery,Delivered,4.0
ORD-2024-2090,2024-02-10,2024-02-11,Small Business,Apparel,1,78.88,47.64,5.9,5,784.4,WH-Central,Central,Standard Delivery,Delayed,2.0
ORD-2024-1930,2024-05-07,2024-05-08,Consumer,Office Supplies,1,34.68,,5.8,5,1868.2,WH-South,East,Standard Delivery,Delivered,3.0
ORD-2024-1687,2024-03-17,2024-03-21,Consumer,Apparel,1,75.14,138.66,3.5,1,766.0,WH-West,South,Same-Day Courier,Delivered,
ORD-2024-1639,2024-06-06,2024-06-07,Consumer,Healthcare Supplies,1,97.43,59.18,5.7,5,907.1,WH-North,North,Standard Delivery,Delivered,4.0
ORD-2024-2118,2024-06-12,2024-06-15,Consumer,Office Supplies,3,106.65,66.2,6.2,5,1146.2,WH-East,West,Standard Delivery,Delivered,4.0
ORD-2024-2065,2024-03-07,2024-03-10,Corporate,Electronics,1,236.21,53.07,6.7,7,405.8,WH-Central,West,Ground Freight,Delivered,3.0
ORD-2024-2156,2024-06-26,2024-06-30,Consumer,Office Supplies,8,268.75,133.41,1.0,2,587.7,WH-Central,South,Express Air,Delivered,4.0
ORD-2024-1800,2024-02-17,2024-02-20,Corporate,Office Supplies,2,73.17,44.01,6.8,5,703.9,WH-Central,South,Standard Delivery,Delayed,2.0
